order_id,line_number,product_id,quantity,unit_price,discount_amount,tax_amount,order_date,customer_id,channel_id,order_status,product_name,category_id,category_name
100367,4,88,3,113819.06,17072.86,68120.71,2025-06-18 08:44:20,125,3,pending,Norte Wearables 088,12,Wearables
100368,1,112,3,101074.61,0.0,63677.0,2025-08-07 21:29:56,169,3,shipped,Estilo Wearables 112,12,Wearables
100368,2,117,3,71909.94,21572.98,40772.94,2025-08-07 21:29:56,169,3,shipped,Pampa Zapatillas 117,8,Zapatillas
100369,1,11,1,124161.38,8691.3,24248.72,2025-06-01 19:19:25,172,3,paid,Norte Camperas 011,5,Camperas
100369,2,62,2,46149.03,0.0,19382.59,2025-06-01 19:19:25,172,3,paid,Pampa Pantalones 062,7,Pantalones
100370,1,30,1,31605.77,2212.4,6172.61,2025-08-14 07:46:12,197,1,shipped,Lago Pantalones 030,7,Pantalones
100370,2,144,3,98909.6,14836.44,59197.4,2025-08-14 07:46:12,197,1,shipped,Norte Mochilas 144,10,Mochilas
100370,3,46,3,86331.5,31079.34,47862.18,2025-08-14 07:46:12,197,1,shipped,Lago Wearables 046,12,Wearables
100371,1,70,1,39001.57,0.0,8190.33,2025-06-01 08:43:18,40,1,delivered,Estilo Remeras 070,6,Remeras
100372,1,88,2,113819.06,15934.67,44457.72,2025-08-20 12:47:36,134,2,shipped,Norte Wearables 088,12,Wearables
100373,1,107,3,68677.25,0.0,43266.67,2025-06-03 13:33:49,49,1,shipped,Estilo Botas 107,9,Botas
100373,2,81,2,72429.93,0.0,30420.57,2025-06-03 13:33:49,49,1,shipped,Norte Remeras 081,6,Remeras
100373,3,35,1,13288.96,1328.9,2511.61,2025-06-03 13:33:49,49,1,shipped,Río Camperas 035,5,Camperas
100374,1,20,3,21220.82,3183.12,12700.66,2025-07-06 12:22:36,67,4,canceled,Andina Wearables 020,12,Wearables
100374,2,20,2,21220.82,2122.08,8467.11,2025-07-06 12:22:36,67,4,canceled,Andina Wearables 020,12,Wearables
100374,3,77,2,35690.74,0.0,14990.11,2025-07-06 12:22:36,67,4,canceled,Río Gorras 077,11,Gorras
100374,4,7,2,11644.54,1164.45,4646.17,2025-07-06 12:22:36,67,4,canceled,Pampa Zapatillas 007,8,Zapatillas
100375,1,82,1,144884.51,2897.69,29817.23,2025-06-13 09:37:09,154,1,paid,Sur Remeras 082,6,Remeras
100375,2,148,1,69290.55,6929.06,13095.91,2025-06-13 09:37:09,154,1,paid,Norte Mochilas 148,10,Mochilas
100375,3,21,1,17419.75,0.0,3658.15,2025-06-13 09:37:09,154,1,paid,Pampa Zapatillas 021,8,Zapatillas
100376,1,104,1,9732.78,486.64,1941.69,2025-08-24 10:49:59,240,3,delivered,Estilo Wearables 104,12,Wearables
100377,1,105,1,119235.06,14308.21,22034.64,2025-06-17 06:09:59,121,2,delivered,Estilo Zapatillas 105,8,Zapatillas
100377,2,134,2,71241.19,14248.24,26929.17,2025-06-17 06:09:59,121,2,delivered,Estilo Gorras 134,11,Gorras
100378,1,64,1,71035.34,8524.24,13127.33,2025-08-13 06:42:44,49,3,delivered,Pampa Wearables 064,12,Wearables
100379,1,53,2,55916.19,5591.62,22310.56,2025-06-26 23:07:17,97,3,shipped,Estilo Remeras 053,6,Remeras
100379,2,49,3,146549.87,52757.95,81247.25,2025-06-26 23:07:17,97,3,shipped,Sur Zapatillas 049,8,Zapatillas
100380,1,71,2,105622.72,14787.18,41256.23,2025-06-29 16:21:36,117,3,paid,Lago Zapatillas 071,8,Zapatillas
100380,2,70,1,39001.57,2730.11,7617.01,2025-06-29 16:21:36,117,3,paid,Estilo Remeras 070,6,Remeras
100381,1,29,2,121085.91,29060.62,44753.35,2025-08-10 18:33:27,99,2,canceled,Río Gorras 029,11,Gorras
100381,2,95,3,112097.67,16814.65,67090.46,2025-08-10 18:33:27,99,2,canceled,Norte Zapatillas 095,8,Zapatillas
100382,1,73,2,5854.93,234.2,2409.89,2025-08-12 03:54:00,192,4,created,Cordillera Gorras 073,11,Gorras
100382,2,143,3,124250.51,37275.15,70450.04,2025-08-12 03:54:00,192,4,created,Lago Botas 143,9,Botas
100383,1,146,2,70778.34,0.0,29726.9,2025-06-03 11:55:09,136,1,pending,Lago Pantalones 146,7,Pantalones
100383,2,124,1,144899.54,2897.99,29820.33,2025-06-03 11:55:09,136,1,pending,Cordillera Pantalones 124,7,Pantalones
100383,3,28,3,72718.58,10907.79,43522.07,2025-06-03 11:55:09,136,1,pending,Lago Gorras 028,11,Gorras
100383,4,109,2,38194.04,9166.57,14116.52,2025-06-03 11:55:09,136,1,pending,Pampa Camperas 109,5,Camperas
100384,1,63,2,37572.9,0.0,15780.62,2025-07-31 22:44:30,216,3,pending,Estilo Zapatillas 063,8,Zapatillas
100384,2,87,2,68158.3,9542.16,26622.63,2025-07-31 22:44:30,216,3,pending,Cordillera Wearables 087,12,Wearables
100385,1,60,2,84450.9,0.0,35469.38,2025-06-14 20:34:36,246,1,delivered,Lago Botas 060,9,Botas
100385,2,53,2,55916.19,7828.27,21840.86,2025-06-14 20:34:36,246,1,delivered,Estilo Remeras 053,6,Remeras
100386,1,2,2,9608.49,384.34,3954.85,2025-08-28 10:05:17,203,2,created,Lago Remeras 002,6,Remeras
100386,2,106,2,136719.66,0.0,57422.26,2025-08-28 10:05:17,203,2,created,Sur Zapatillas 106,8,Zapatillas
100387,1,25,3,15294.0,4588.2,8671.7,2025-08-11 05:58:54,240,3,delivered,Andina Zapatillas 025,8,Zapatillas
100388,1,28,1,72718.58,1454.37,14965.48,2025-08-08 06:22:30,2,2,paid,Lago Gorras 028,11,Gorras
100388,2,55,1,110639.03,2212.78,22769.51,2025-08-08 06:22:30,2,2,paid,Río Gorras 055,11,Gorras
100388,3,107,1,68677.25,4807.41,13412.67,2025-08-08 06:22:30,2,2,paid,Estilo Botas 107,9,Botas
100388,4,59,3,65964.72,3957.88,40726.62,2025-08-08 06:22:30,2,2,paid,Norte Pantalones 059,7,Pantalones
100389,1,115,2,43723.15,1748.93,17996.45,2025-08-16 19:24:01,85,4,paid,Norte Camperas 115,5,Camperas
100389,2,114,2,12859.59,1285.96,5130.98,2025-08-16 19:24:01,85,4,paid,Lago Wearables 114,12,Wearables
100390,1,59,3,65964.72,23747.3,36570.84,2025-06-15 04:36:57,120,1,delivered,Norte Pantalones 059,7,Pantalones
100391,1,57,3,67538.12,24313.72,37443.13,2025-08-02 07:28:29,35,2,created,Río Zapatillas 057,8,Zapatillas
100391,2,23,3,108377.6,6502.66,66912.33,2025-08-02 07:28:29,35,2,created,Norte Zapatillas 023,8,Zapatillas
100392,1,8,1,97174.24,0.0,20406.59,2025-08-27 10:03:36,21,3,shipped,Cordillera Botas 008,9,Botas
100392,2,7,3,11644.54,4192.03,6455.73,2025-08-27 10:03:36,21,3,shipped,Pampa Zapatillas 007,8,Zapatillas
100392,3,7,3,11644.54,0.0,7336.06,2025-08-27 10:03:36,21,3,shipped,Pampa Zapatillas 007,8,Zapatillas
100393,1,148,3,69290.55,14551.02,40597.33,2025-06-11 19:52:15,193,3,paid,Norte Mochilas 148,10,Mochilas
100393,2,74,2,36816.14,7363.23,13916.5,2025-06-11 19:52:15,193,3,paid,Cordillera Zapatillas 074,8,Zapatillas
100394,1,63,2,37572.9,3757.29,14991.59,2025-06-07 00:06:06,120,1,created,Estilo Zapatillas 063,8,Zapatillas
100394,2,88,1,113819.06,5690.95,22706.9,2025-06-07 00:06:06,120,1,created,Norte Wearables 088,12,Wearables
100394,3,133,2,103253.58,20650.72,39029.85,2025-06-07 00:06:06,120,1,created,Estilo Wearables 133,12,Wearables
100395,1,44,3,41412.58,8696.64,24263.63,2025-06-07 13:19:59,59,3,paid,Cordillera Botas 044,9,Botas
100395,2,11,3,124161.38,44698.1,68835.07,2025-06-07 13:19:59,59,3,paid,Norte Camperas 011,5,Camperas
100395,3,11,3,124161.38,26073.89,72746.15,2025-06-07 13:19:59,59,3,paid,Norte Camperas 011,5,Camperas
100396,1,33,1,139345.12,0.0,29262.48,2025-06-03 22:44:01,159,3,delivered,Estilo Gorras 033,11,Gorras
100396,2,69,1,116042.98,0.0,24369.03,2025-06-03 22:44:01,159,3,delivered,Estilo Zapatillas 069,8,Zapatillas
100397,1,134,3,71241.19,25646.83,39496.12,2025-08-19 10:44:46,17,2,delivered,Estilo Gorras 134,11,Gorras
100397,2,79,2,99270.89,9927.09,39609.09,2025-08-19 10:44:46,17,2,delivered,Norte Mochilas 079,10,Mochilas
100398,1,6,3,16426.03,0.0,10348.4,2025-06-24 10:41:53,95,3,shipped,Lago Remeras 006,6,Remeras
100398,2,121,2,130462.79,13046.28,52054.65,2025-06-24 10:41:53,95,3,shipped,Cordillera Botas 121,9,Botas
100399,1,81,3,72429.93,0.0,45630.86,2025-07-16 07:04:31,53,2,paid,Norte Remeras 081,6,Remeras
100399,2,102,3,142400.58,8544.03,87918.12,2025-07-16 07:04:31,53,2,paid,Pampa Camperas 102,5,Camperas
100399,3,37,1,94810.32,0.0,19910.17,2025-07-16 07:04:31,53,2,paid,Andina Zapatillas 037,8,Zapatillas
100400,1,127,1,131495.54,2629.91,27061.78,2025-06-12 22:58:09,13,2,paid,Cordillera Mochilas 127,10,Mochilas
100400,2,104,3,9732.78,1459.92,5825.07,2025-06-12 22:58:09,13,2,paid,Estilo Wearables 104,12,Wearables
